"","V1","V2","V3"
"123",6.08433333333333,50.7782166666667,-86.7140525572235
"124",6.08435,50.7782333333333,-85.324273463351
"125",6.08436666666667,50.77825,-82.9927723283117
"126",6.08438333333333,50.7782666666667,-82.3643149646288
"127",6.0844,50.7782833333333,-80.4997215614403
"128",6.08441666666667,50.7783,-79.4556457555929
"129",6.08441666666667,50.7783166666667,-80.7960599280833
"130",6.08443333333333,50.7783333333333,-80.5221451068021
"131",6.08445,50.77835,-81.0919143880991
"132",6.08445,50.7783666666667,-76.7216816078829
"133",6.08445,50.7783833333333,-77.4543273081706
"134",6.08446666666667,50.7784,-77.681633477231
"135",6.08446666666667,50.7784166666667,-75.671617793649
"136",6.08446666666667,50.77845,-76.382436891923
"137",6.08446666666667,50.7784666666667,-78.0547067246611
"138",6.08448333333333,50.7784833333333,-81.6975403262316
"139",6.08448333333333,50.7785,-83.9218720035338
"140",6.08448333333333,50.7785166666667,-84.2667976980544
"141",6.08453333333333,50.7785333333333,-87.2086822018464
"142",6.08456666666667,50.7785166666667,-90.9178724562805
"143",6.08458333333333,50.7785166666667,-89.9236469635392
"144",6.08461666666667,50.7785166666667,-87.9894404623151
"145",6.08465,50.7785,-88.4520020157476
"146",6.08466666666667,50.7785,-88.6795662064504
"147",6.0847,50.7785,-89.0868164406761
"148",6.08471666666667,50.7785,-89.140687261915
"149",6.08475,50.7785,-88.8634604397854
"150",6.08478333333333,50.7784833333333,-88.5554743772256
"151",6.0848,50.7784833333333,-89.2353045252034
"152",6.08483333333333,50.7784833333333,-89.1500710984748
"153",6.08486666666667,50.7784833333333,-88.7984748955055
"154",6.08488333333333,50.7784666666667,-87.1221885811032
"155",6.08491666666667,50.7784666666667,-87.5023721778846
"156",6.08495,50.7784666666667,-87.0520207775364
"157",6.08496666666667,50.7784666666667,-87.6658960517784
"158",6.085,50.7784666666667,-88.8358398945172
"159",6.08503333333333,50.77845,-91.304750123293
"160",6.08505,50.77845,-92.4427606829815
"161",6.08508333333333,50.77845,-94.4036480820861
"162",6.08511666666667,50.77845,-94.1819090830199
"163",6.08513333333333,50.77845,-93.9034513220119
"164",6.08516666666667,50.77845,-93.4477906540431
"165",6.0852,50.77845,-94.1548011691744
"166",6.08521666666667,50.77845,-93.9086247021373
"167",6.08525,50.77845,-94.4882574803835
"168",6.08526666666667,50.77845,-93.9963003950711
"169",6.08538333333333,50.7784333333333,-93.194545420318
"170",6.08541666666667,50.7784166666667,-93.1678011734206
"171",6.08543333333333,50.7784166666667,-93.0724947484034
"172",6.08546666666667,50.7784166666667,-92.9070654353677
"173",6.0855,50.7784166666667,-93.6837327209519
"174",6.08551666666667,50.7784,-93.4795655030028
"175",6.08555,50.7784,-93.5198063143552
"176",6.08558333333333,50.7784,-93.3290510127103
"177",6.0856,50.7784,-93.4802969444752
"178",6.08563333333333,50.7784,-93.1801744567218
"179",6.08565,50.7784,-92.3287871266848
"180",6.08568333333333,50.7783833333333,-92.7354907183365
"181",6.08571666666667,50.7783833333333,-92.0561137984902
"182",6.08573333333333,50.7783833333333,-93.0297840203692
"183",6.08576666666667,50.7783833333333,-92.1238355244457
"184",6.0858,50.7783666666667,-92.7844668658012
"185",6.08581666666667,50.7783666666667,-93.0001734096174
"186",6.08585,50.7783666666667,-93.9755597471944
"187",6.08588333333333,50.7783666666667,-94.8695150149666
"188",6.0859,50.7783666666667,-94.3033773698092
"189",6.08593333333333,50.7783666666667,-95.5203602671089
"190",6.08595,50.7783666666667,-94.3001816128345
"191",6.08598333333333,50.7783666666667,-94.7493716789289
"192",6.08601666666667,50.77835,-95.9818753963374
"193",6.08603333333333,50.77835,-94.737392838857
"194",6.08606666666667,50.77835,-94.5935768686788
"195",6.0861,50.77835,-95.8375143348041
"196",6.08611666666667,50.7783333333333,-94.5869749877692
"197",6.08615,50.7783333333333,-94.933030381404
"198",6.08618333333333,50.7783333333333,-94.1098631441969
"199",6.0862,50.7783333333333,-94.2782367889497
"200",6.08623333333333,50.7783333333333,-94.8661306608949
"201",6.08626666666667,50.7783166666667,-95.2295701494658
"202",6.08628333333333,50.7783166666667,-93.7561673562486
"203",6.08631666666667,50.7783166666667,-94.472389151624
"204",6.08633333333333,50.7783166666667,-93.6802350730781
"205",6.08638333333333,50.7782666666667,-94.9258917292364
"206",6.08638333333333,50.77825,-96.4402519987833
"207",6.08638333333333,50.7782333333333,-96.1311720055175
"208",6.08638333333333,50.7782166666667,-96.6055634186325
"209",6.08638333333333,50.7781833333333,-96.7890607245921
"210",6.08638333333333,50.7781666666667,-96.284158576142
"211",6.08638333333333,50.77815,-96.6059243245626
"212",6.08638333333333,50.7781333333333,-97.3050152757168
"213",6.08638333333333,50.7781166666667,-96.5028175676078
"214",6.08638333333333,50.7781,-96.0403496483499
"215",6.0864,50.7780833333333,-97.447730932717
"216",6.08638333333333,50.7780666666667,-95.8896004082935
"217",6.08638333333333,50.77805,-96.8832667388928
"218",6.08638333333333,50.7780333333333,-97.0737098199493
"219",6.08638333333333,50.7780166666667,-95.9830688326838
"220",6.08638333333333,50.778,-94.7087342283926
"221",6.08638333333333,50.7779833333333,-92.9101760596852
"222",6.08638333333333,50.77795,-93.764681398907
"223",6.08638333333333,50.7779333333333,-94.5716660666462
"224",6.08638333333333,50.7779166666667,-94.6886750486306
"225",6.08638333333333,50.7779,-92.5663383048218
"226",6.08638333333333,50.7778833333333,-91.9102759496737
"227",6.08638333333333,50.7778666666667,-90.9233927947023
"228",6.08365,50.7766166666667,-83.3081506067853
"229",6.08368333333333,50.7766166666667,-84.9215049704248
"230",6.0837,50.7766333333333,-85.6565707900097
"231",6.08371666666667,50.77665,-86.0753752730911
"232",6.08373333333333,50.7766666666667,-86.1202992231252
"233",6.08393333333333,50.7767833333333,-88.9942704769012
"234",6.08396666666667,50.7767833333333,-88.2914106641602
"235",6.08398333333333,50.7768,-88.5188891653243
"236",6.08401666666667,50.7768,-88.5802087528008
"237",6.08403333333333,50.7768166666667,-89.4898067713436
"238",6.08405,50.7768333333333,-89.1886580021521
"239",6.08408333333333,50.7768333333333,-89.8471311634428
"240",6.0841,50.77685,-89.9791334017042
"241",6.08411666666667,50.7768666666667,-89.7268496577708
"242",6.08415,50.7768666666667,-88.7229865436133
"243",6.08416666666667,50.7768833333333,-89.5754706571888
"244",6.0842,50.7769,-88.2322732495962
"245",6.08421666666667,50.7769,-89.116839196848
"246",6.08423333333333,50.7769166666667,-89.589424505875
"247",6.08426666666667,50.7769166666667,-92.0435077025678
"248",6.08428333333333,50.7769333333333,-90.9763491005196
"249",6.08431666666667,50.77695,-88.9496869441791
"250",6.08433333333333,50.77695,-88.4022963425778
"251",6.08435,50.7769666666667,-92.3044923365086
"252",6.08438333333333,50.7769666666667,-91.8161568770857
"253",6.0844,50.7769833333333,-92.1711059263881
"254",6.08443333333333,50.777,-91.5380516147043
"255",6.08445,50.777,-91.5024221121914
"256",6.08448333333333,50.7770166666667,-91.377001233871
"257",6.0845,50.7770333333333,-91.7781226099124
"258",6.08451666666667,50.7770333333333,-91.3053775509786
"259",6.08453333333333,50.7770666666667,-89.8090440219611
"260",6.08451666666667,50.7770833333333,-90.1437071858941
"261",6.0845,50.7771,-90.4432221693381
"262",6.08448333333333,50.7771,-90.6500667457904
"263",6.08446666666667,50.7771166666667,-91.9412422661658
"264",6.08445,50.7771333333333,-92.492686620356
"265",6.08443333333333,50.77715,-91.9966532554409
"266",6.08441666666667,50.7771666666667,-93.7869200523264
"267",6.0844,50.7771833333333,-93.2032828218642
"268",6.0844,50.7772,-95.1522588213926
"269",6.08436666666667,50.7772333333333,-95.4985134217404
"270",6.08435,50.77725,-95.4999793713391
"271",6.08433333333333,50.7772666666667,-96.0115577561484
"272",6.08431666666667,50.7772833333333,-96.0041332255666
"273",6.0843,50.7773,-94.7351230549817
"274",6.08415,50.7774166666667,-95.204212834239
"275",6.08413333333333,50.7774333333333,-93.9785225508591
"276",6.08411666666667,50.77745,-93.5791264918103
"277",6.0841,50.7774666666667,-94.9391808632739
"278",6.08408333333333,50.7774833333333,-93.7885400238227
"279",6.08406666666667,50.7775,-92.8295174535794
"280",6.08406666666667,50.7775166666667,-92.2204433718569
"281",6.08405,50.7775333333333,-92.5916875324172
"282",6.08403333333333,50.7775333333333,-92.5656128304072
"283",6.08401666666667,50.77755,-92.077899937801
"284",6.084,50.77755,-92.4151624515076
"285",6.08398333333333,50.7775666666667,-93.4876042471716
"286",6.08395,50.7775833333333,-92.3511594018706
"287",6.08395,50.7776,-93.9608489491038
"288",6.08393333333333,50.7776166666667,-94.5690495898183
"289",6.08391666666667,50.7776333333333,-96.2100636518067
"290",6.08388333333333,50.77765,-95.2170581299693
"291",6.08386666666667,50.7776666666667,-95.9334500050402
"292",6.08385,50.7776833333333,-95.6904812155663
"293",6.08383333333333,50.7776833333333,-94.7975621343837
"294",6.08381666666667,50.7777166666667,-94.6144357894164
"295",6.0838,50.7777166666667,-95.1828806943573
"296",6.0838,50.7777333333333,-92.8904583604787
"297",6.08376666666667,50.77775,-92.6084585622739
"298",6.08375,50.7777666666667,-90.8993790067576
"299",6.08375,50.7777833333333,-91.3334705575827
"300",6.08373333333333,50.7778,-90.4016858808585
"301",6.08371666666667,50.7778166666667,-87.6503116112799
"302",6.0837,50.7778333333333,-84.3970017721121
"303",6.08368333333333,50.77785,-81.3435499943346
"304",6.08368333333333,50.7778666666667,-73.7717446857394
"305",6.08366666666667,50.7778833333333,-72.9906973651169
"306",6.08563333333333,50.7773,-87.3782483523844
"307",6.08561666666667,50.7773166666667,-87.3312340387509
"308",6.08561666666667,50.7773333333333,-85.7828064514829
"309",6.0856,50.77735,-88.0164590723116
"310",6.0856,50.7773666666667,-87.6641954915422
"311",6.08558333333333,50.7773833333333,-88.3063895834314
"312",6.08556666666667,50.7774166666667,-87.7469032360146
"313",6.08555,50.7774333333333,-87.2439228726666
"314",6.08555,50.77745,-87.6197103631494
"315",6.08553333333333,50.7774666666667,-88.6472933222168
"316",6.08551666666667,50.7774833333333,-87.6834081641619
"317",6.08551666666667,50.7775,-86.8014268005634
"318",6.0855,50.7775166666667,-83.3371202951163
"319",6.08548333333333,50.7775333333333,-86.3695295869318
"320",6.08546666666667,50.77755,-85.7608502573083
"321",6.08546666666667,50.7775666666667,-86.2434480936765
"322",6.08545,50.7776,-85.6146948360767
"323",6.08545,50.7775833333333,-84.9363372587852
"324",6.08548333333333,50.7776,-83.9259732331922
"325",6.0855,50.7776,-79.3693350656023
"326",6.08553333333333,50.7776,-75.1780538809427
"327",6.08555,50.7776166666667,-73.2300567894595
"328",6.08558333333333,50.7776166666667,-76.0504402729852
"329",6.0856,50.7776333333333,-81.2971559108277
"330",6.08563333333333,50.7776333333333,-82.3630253289655
"331",6.08263333333333,50.77765,-90.9644823266407
"332",6.08265,50.7776333333333,-90.8166291248149
"333",6.08266666666667,50.7776333333333,-93.2953039029826
"334",6.08266666666667,50.7776166666667,-94.2927497350673
"335",6.08268333333333,50.7776,-93.7064646838857
"336",6.0827,50.7775833333333,-93.5999730548988
"337",6.08271666666667,50.7775666666667,-92.9653383586281
"338",6.08271666666667,50.77755,-92.4857696267829
"339",6.08273333333333,50.7775333333333,-93.410492207936
"340",6.08275,50.7775166666667,-92.9304364548316
"341",6.08275,50.7775166666667,-93.1833246768987
"342",6.08278333333333,50.7774833333333,-93.3387595748972
"343",6.0828,50.7774666666667,-93.4162223036099
"344",6.08626666666667,50.7773666666667,-93.6715892121702
"345",6.0863,50.7773833333333,-93.7594354605498
"346",6.08286666666667,50.7773833333333,-92.0836985985363
"347",6.08286666666667,50.7773666666667,-92.700104651551
"348",6.08288333333333,50.77735,-93.8134065205667
"349",6.0829,50.7773333333333,-93.3587712830723
"350",6.08291666666667,50.7773166666667,-92.3355055514882
"351",6.08293333333333,50.7773,-91.9477924781475
"352",6.08295,50.7772833333333,-91.253600703605
"353",6.08295,50.7772666666667,-91.4066267896458
"354",6.08296666666667,50.77725,-91.0930765460275
"355",6.08298333333333,50.7772333333333,-90.7524337341124
"356",6.083,50.7772333333333,-89.6047526167609
"357",6.08301666666667,50.7772166666667,-89.4037084475545
"358",6.08303333333333,50.7772,-91.6544428223851
"359",6.08305,50.7771833333333,-91.1886222086191
"360",6.08306666666667,50.7771666666667,-92.6258905022025
"361",6.0831,50.77715,-93.5674798878893
"362",6.08311666666667,50.7771333333333,-92.8768974892811
"363",6.08313333333333,50.7771333333333,-92.9559612179164
"364",6.08315,50.7771166666667,-93.2573704206213
"365",6.08316666666667,50.7771,-92.3346268694571
"366",6.08318333333333,50.7770833333333,-92.164040996096
"367",6.0832,50.7770666666667,-90.4767219132043
"368",6.08321666666667,50.77705,-90.2958379457387
"369",6.08323333333333,50.77705,-91.8509866444526
"370",6.08325,50.7770333333333,-91.6098347764429
"371",6.08326666666667,50.7770166666667,-92.5235069893795
"372",6.0833,50.777,-92.0741506860755
"373",6.0833,50.7769833333333,-93.9593904810552
"374",6.08331666666667,50.7769666666667,-92.9824009821061
"375",6.08333333333333,50.7769666666667,-93.4665876459464
"376",6.08335,50.77695,-90.9310824514797
"377",6.08336666666667,50.7769333333333,-92.1258823784549
"378",6.08338333333333,50.7769166666667,-93.5082034933713
"379",6.0834,50.7769,-91.4450006826612
"380",6.08341666666667,50.7768833333333,-90.7019098857337
"381",6.08343333333333,50.7768666666667,-91.1125798579442
"382",6.08345,50.77685,-92.4165106431515
"383",6.08345,50.7768333333333,-92.6542952617567
"384",6.08348333333333,50.7768166666667,-92.4589780700506
"385",6.0835,50.7768,-93.1046635217182
"386",6.08351666666667,50.7768,-94.4249796801295
"387",6.08353333333333,50.7767833333333,-93.3284671861347
"388",6.08355,50.7767666666667,-92.8055516661361
"389",6.08471666666667,50.77705,-93.589078587036
"390",6.08473333333333,50.77705,-94.3346445949495
"391",6.08476666666667,50.77705,-95.7735620646491
"392",6.0848,50.7770666666667,-93.9552498797992
"393",6.08481666666667,50.7770666666667,-93.3220006343037
"394",6.08485,50.7770666666667,-95.9356350077907
"395",6.08488333333333,50.7770833333333,-96.7673523150974
"396",6.0849,50.7770833333333,-95.5020896213824
"397",6.08493333333333,50.7770833333333,-93.7080327309472
"398",6.08495,50.7771,-95.5189572706692
"399",6.08498333333333,50.7771,-94.1862329038485
"400",6.08501666666667,50.7771,-94.6202608385761
"401",6.08503333333333,50.7771166666667,-96.9075240417021
"402",6.08506666666667,50.7771166666667,-98.1156707188495
"403",6.08508333333333,50.7771333333333,-97.1293000926877
"404",6.08511666666667,50.7771333333333,-94.4034196986649
"405",6.08515,50.7771333333333,-94.6648815905363
"406",6.08516666666667,50.7771333333333,-95.1208245403902
"407",6.0852,50.77715,-95.7859374385572
"408",6.08521666666667,50.77715,-96.483448141725
"409",6.08525,50.7771666666667,-95.5080414489788
"410",6.08526666666667,50.7771666666667,-97.0202351541493
"411",6.0853,50.7771833333333,-97.6103463489103
"412",6.08531666666667,50.7771833333333,-97.089111522159
"413",6.08535,50.7772,-94.5000845313241
"414",6.08538333333333,50.7772,-96.1879849684897
"415",6.0854,50.7772,-96.3414453436538
"416",6.08543333333333,50.7772166666667,-95.5080658391705
"417",6.08545,50.7772166666667,-94.9395758286151
"418",6.08548333333333,50.7772333333333,-94.9740992104719
"419",6.08551666666667,50.7772333333333,-93.1086221973649
"420",6.08553333333333,50.77725,-93.0550535152057
"421",6.08556666666667,50.77725,-93.631476889318
"422",6.08558333333333,50.7772666666667,-90.2379663052368
"423",6.08561666666667,50.7772666666667,-89.0203226537215
"424",6.08563333333333,50.7772666666667,-90.1526286488232
"425",6.08566666666667,50.7772833333333,-89.6188594415427
"426",6.0857,50.7772833333333,-91.5487779809613
"427",6.08571666666667,50.7772833333333,-92.0963963380034
"428",6.08575,50.7773,-94.4061007395971
"429",6.08576666666667,50.7773,-96.1174281119195
"430",6.0858,50.7773,-96.5335614730011
"431",6.08583333333333,50.7773,-95.6286383204533
"432",6.08586666666667,50.7773166666667,-94.4664028956095
"433",6.08588333333333,50.7773166666667,-95.1189756055361
"434",6.08591666666667,50.7773166666667,-96.6730285579253
"435",6.08593333333333,50.7773166666667,-96.7360554796936
"436",6.08596666666667,50.7773166666667,-97.9849999967966
"437",6.086,50.7773333333333,-97.2107266781437
"438",6.08601666666667,50.7773333333333,-97.2447713848363
"439",6.08605,50.7773333333333,-97.5097991175455
"440",6.08608333333333,50.77735,-96.6515482547581
"441",6.08611666666667,50.77735,-97.4178440537795
"442",6.08613333333333,50.77735,-98.1586055262164
"443",6.08631666666667,50.7773833333333,-93.9341724331933
"444",6.08635,50.7773833333333,-94.4177146445617
"445",6.08636666666667,50.7774,-94.4833554629824
"446",6.0864,50.7774,-94.6703481609283
"447",6.08643333333333,50.7774,-94.4172511313492
"448",6.08645,50.7774166666667,-93.9066547279561
"449",6.08648333333333,50.7774166666667,-94.0609281475636
"450",6.0865,50.7774333333333,-95.4147276363315
"451",6.08651666666667,50.77745,-96.1837702982457
"452",6.08651666666667,50.7774666666667,-94.4908210054914
"453",6.0865,50.7774833333333,-93.4901574949268
"454",6.08651666666667,50.7775,-93.6807363035764
"455",6.08651666666667,50.7775166666667,-93.7302226111788
"456",6.08651666666667,50.7775333333333,-91.8463259203443
"457",6.08651666666667,50.77755,-91.2746236818586
"458",6.0865,50.7775666666667,-91.5286862278157
"459",6.08648333333333,50.7776,-91.3611054043575
"460",6.08646666666667,50.7776,-91.9104009172809
"461",6.08645,50.7776166666667,-92.6686904916442
"462",6.08643333333333,50.7776333333333,-91.2502277827058
"463",6.08643333333333,50.77765,-92.2025386611445
"464",6.08641666666667,50.7776833333333,-91.1113412566092
"465",6.08641666666667,50.7776833333333,-89.7289701413085
"466",6.0864,50.7777,-88.8191432433894
"467",6.08638333333333,50.7777166666667,-89.6790954909517
"468",6.08663333333333,50.7774,-93.6738134403193
"469",6.08663333333333,50.7773833333333,-93.8015815803921
"470",6.0866,50.7773666666667,-94.8157889728159
"471",6.0866,50.77735,-95.2024125098391
"472",6.08658333333333,50.7773333333333,-95.3161561662455
"473",6.08655,50.7773333333333,-96.4154958673082
"474",6.08653333333333,50.7773166666667,-96.1300726421569
"475",6.08651666666667,50.7773,-96.0259324603323
"476",6.0865,50.7772833333333,-96.2808604628533
"477",6.08648333333333,50.7772666666667,-96.9995853995708
"478",6.08646666666667,50.7772666666667,-98.3574571981775
"479",6.08643333333333,50.77725,-98.8149751398598
"480",6.08641666666667,50.7772333333333,-96.9028525069815
"481",6.0864,50.7772333333333,-97.3448192259366
"482",6.08638333333333,50.7772166666667,-98.2371413999003
"483",6.08636666666667,50.7772,-98.5916758589774
"484",6.08633333333333,50.7771833333333,-99.1332059956405
"485",6.08631666666667,50.7771666666667,-97.1021044444263
"486",6.0863,50.77715,-99.8968009384163
"487",6.08628333333333,50.7771333333333,-102.442338720839
"488",6.08626666666667,50.7771333333333,-101.214852918993
"489",6.08625,50.7771166666667,-102.144517314885
"490",6.08623333333333,50.7771,-102.70793685099
"491",6.08621666666667,50.7770833333333,-102.476370784554
"492",6.08618333333333,50.7770666666667,-101.703749063874
"493",6.08616666666667,50.7770666666667,-100.679082967525
"494",6.08615,50.77705,-102.527415523601
"495",6.08613333333333,50.7770333333333,-100.42036386092
"496",6.08611666666667,50.7770166666667,-99.3949600557998
"497",6.0861,50.777,-99.170039113767
"498",6.08606666666667,50.777,-99.2478541538928
"499",6.08605,50.7769833333333,-97.1322622228241
"500",6.08603333333333,50.7769666666667,-99.1963470113237
"501",6.08601666666667,50.77695,-96.8069149605049
"502",6.086,50.7769333333333,-97.1492857435035
"503",6.08598333333333,50.7769166666667,-100.398966894965
"504",6.08596666666667,50.7769166666667,-99.1792233925631
"505",6.08595,50.7769,-101.334846210991
"506",6.08593333333333,50.7768833333333,-100.41386953911
"507",6.0859,50.7768666666667,-100.097879817003
"508",6.08588333333333,50.77685,-99.8170012885097
"509",6.08586666666667,50.7768333333333,-100.75923271563
"510",6.08585,50.7768333333333,-99.8491042232153
"511",6.08583333333333,50.7768166666667,-100.159499683184
"512",6.08581666666667,50.7768,-99.4244837093635
"513",6.0858,50.7767833333333,-101.182307955283
"514",6.08578333333333,50.7767833333333,-100.525207280636
"515",6.08576666666667,50.7767666666667,-99.7892009285461
"516",6.08575,50.77675,-100.174499764499
"517",6.08573333333333,50.7767333333333,-99.3873376421723
"518",6.0857,50.7767166666667,-100.425248486276
"519",6.08568333333333,50.7767,-101.232474506906
"520",6.08566666666667,50.7767,-101.341022125705
"521",6.08565,50.7766833333333,-100.58979996783
"522",6.08563333333333,50.7766666666667,-98.8101850655212
"523",6.0855,50.7766,-98.3330036381046
"524",6.08546666666667,50.7766,-99.1693023665261
"525",6.08545,50.7765833333333,-99.1801725444355
"526",6.08543333333333,50.7765666666667,-101.373285811266
"527",6.0854,50.7765666666667,-98.8964893161933
"528",6.08538333333333,50.77655,-98.3010857178594
"529",6.08536666666667,50.7765333333333,-98.439230705442
"530",6.08533333333333,50.7765166666667,-96.8677196414053
"531",6.08531666666667,50.7765166666667,-98.1172739355518
"532",6.0853,50.7765,-97.7503026207779
"533",6.08528333333333,50.7764833333333,-97.8015649262139
"534",6.08526666666667,50.7764666666667,-97.6762728515609
"535",6.08523333333333,50.77645,-96.7227429879276
"536",6.08521666666667,50.7764333333333,-97.0370932194046
"537",6.0852,50.7764166666667,-98.1838297650071
"538",6.08518333333333,50.7764166666667,-96.6889850639035
"539",6.08516666666667,50.7764,-96.5908139392517
